Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
8,80,2012-09-07,9716.71,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,81,2012-09-07,13734.32,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,82,2012-09-07,14605.09,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,83,2012-09-07,3108.83,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,85,2012-09-07,1841.49,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,87,2012-09-07,26919.22,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,90,2012-09-07,43859.53,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,91,2012-09-07,34559.05,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,92,2012-09-07,67135.41,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,93,2012-09-07,35871.21,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,94,2012-09-07,28497.01,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,95,2012-09-07,67972.31,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,97,2012-09-07,20638.56,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
8,98,2012-09-07,6515.86,True,A,155078,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401
9,1,2010-02-12,20273.94,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,2,2010-02-12,22488.29,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,3,2010-02-12,6237.84,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,4,2010-02-12,15667.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,5,2010-02-12,23090.98,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,6,2010-02-12,4794.88,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,7,2010-02-12,10170.54,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,8,2010-02-12,21964.72,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,9,2010-02-12,6556.94,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,10,2010-02-12,11958.7,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,11,2010-02-12,11119.37,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,12,2010-02-12,5321.75,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,13,2010-02-12,19961.51,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,14,2010-02-12,8004.04,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,16,2010-02-12,3340.89,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,17,2010-02-12,5138.22,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,18,2010-02-12,13587.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,19,2010-02-12,1257.51,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,20,2010-02-12,2349.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,21,2010-02-12,4137.44,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,22,2010-02-12,6161.22,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,23,2010-02-12,10291.67,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,24,2010-02-12,2291.28,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,25,2010-02-12,6053.75,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,26,2010-02-12,3845.62,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,27,2010-02-12,878.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,28,2010-02-12,275.73,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,29,2010-02-12,2072.26,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,30,2010-02-12,1642.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,31,2010-02-12,1312.96,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,32,2010-02-12,10423.68,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,33,2010-02-12,2402.97,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,34,2010-02-12,7425.64,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,35,2010-02-12,1067.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,36,2010-02-12,151.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,38,2010-02-12,76652.26,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,40,2010-02-12,29859.92,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,41,2010-02-12,1317.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,42,2010-02-12,2698.79,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,44,2010-02-12,3075.42,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,45,2010-02-12,7.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,46,2010-02-12,7022.17,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,52,2010-02-12,1580.77,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,54,2010-02-12,380.0,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,55,2010-02-12,11471.91,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,56,2010-02-12,1342.6,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,59,2010-02-12,277.27,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,67,2010-02-12,7826.84,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,71,2010-02-12,2141.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,72,2010-02-12,51184.65,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,74,2010-02-12,6934.95,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,79,2010-02-12,13029.33,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,81,2010-02-12,2131.29,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,82,2010-02-12,9063.69,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,85,2010-02-12,475.91,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,87,2010-02-12,10004.55,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,90,2010-02-12,2486.18,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,91,2010-02-12,544.74,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,92,2010-02-12,11080.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,94,2010-02-12,982.5,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,95,2010-02-12,22317.38,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,96,2010-02-12,2304.09,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,97,2010-02-12,766.93,True,B,125833,37.08,2.548,,,,,,214.8056534,6.415
9,1,2010-09-10,9883.89,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,2,2010-09-10,21674.07,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,3,2010-09-10,5764.45,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,4,2010-09-10,16297.74,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,5,2010-09-10,12379.8,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,6,2010-09-10,3129.72,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,7,2010-09-10,11581.03,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,8,2010-09-10,18330.47,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,9,2010-09-10,25417.42,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,10,2010-09-10,11590.81,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,11,2010-09-10,11099.56,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,12,2010-09-10,7638.73,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,13,2010-09-10,23146.21,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,14,2010-09-10,5829.44,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,16,2010-09-10,6875.59,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,17,2010-09-10,4265.91,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,18,2010-09-10,87.0,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,19,2010-09-10,1833.46,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,20,2010-09-10,1780.56,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,21,2010-09-10,3748.35,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,22,2010-09-10,3439.99,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,23,2010-09-10,7286.02,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,24,2010-09-10,1542.13,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,25,2010-09-10,4333.26,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,26,2010-09-10,3946.12,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,27,2010-09-10,355.38,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,28,2010-09-10,166.97,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,29,2010-09-10,1731.14,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,30,2010-09-10,1095.96,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,31,2010-09-10,1051.92,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,32,2010-09-10,3308.51,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,33,2010-09-10,2191.94,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,34,2010-09-10,3677.66,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,35,2010-09-10,1499.0,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,36,2010-09-10,462.0,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,38,2010-09-10,77159.6,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,40,2010-09-10,29091.42,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,41,2010-09-10,2192.0,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,42,2010-09-10,3403.07,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,44,2010-09-10,3016.71,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,46,2010-09-10,5940.73,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,52,2010-09-10,1649.31,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,54,2010-09-10,32.0,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,55,2010-09-10,6117.73,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,56,2010-09-10,885.94,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,59,2010-09-10,185.69,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,67,2010-09-10,2464.91,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,71,2010-09-10,1317.54,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,72,2010-09-10,28927.48,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,74,2010-09-10,6491.53,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,79,2010-09-10,10886.4,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,81,2010-09-10,2330.44,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,82,2010-09-10,7686.86,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,85,2010-09-10,847.78,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,87,2010-09-10,11999.26,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,90,2010-09-10,2308.95,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,91,2010-09-10,922.98,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,92,2010-09-10,10414.52,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,95,2010-09-10,26085.56,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,96,2010-09-10,4034.58,True,B,125833,77.7,2.565,,,,,,215.0359315,6.442
9,1,2010-11-26,10780.6,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,2,2010-11-26,20904.98,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,3,2010-11-26,6547.02,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,4,2010-11-26,19591.09,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,5,2010-11-26,60469.13,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,6,2010-11-26,20060.58,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,7,2010-11-26,37704.23,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,8,2010-11-26,22279.93,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,9,2010-11-26,19284.89,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,10,2010-11-26,12342.74,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,11,2010-11-26,21916.12,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,12,2010-11-26,5417.68,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,13,2010-11-26,21034.78,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,14,2010-11-26,21111.67,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,16,2010-11-26,2772.15,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,17,2010-11-26,5158.54,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,18,2010-11-26,15579.01,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,19,2010-11-26,1515.8,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,20,2010-11-26,3863.72,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,21,2010-11-26,4345.42,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,22,2010-11-26,12979.66,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,23,2010-11-26,16596.42,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,24,2010-11-26,3632.43,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,25,2010-11-26,6647.25,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,26,2010-11-26,7185.32,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,27,2010-11-26,1120.7,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,28,2010-11-26,356.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,29,2010-11-26,3552.05,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,30,2010-11-26,842.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,31,2010-11-26,1565.6,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,32,2010-11-26,4079.44,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,33,2010-11-26,4352.11,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,34,2010-11-26,7805.66,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,35,2010-11-26,2026.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,36,2010-11-26,1076.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,38,2010-11-26,59979.1,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,40,2010-11-26,27814.97,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,41,2010-11-26,1584.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,42,2010-11-26,2973.71,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,44,2010-11-26,4773.01,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,46,2010-11-26,7673.85,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,52,2010-11-26,1968.01,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,54,2010-11-26,130.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,55,2010-11-26,24126.1,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,56,2010-11-26,564.94,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,59,2010-11-26,1122.58,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,67,2010-11-26,3052.84,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,71,2010-11-26,3319.54,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,72,2010-11-26,123645.0,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,74,2010-11-26,10873.67,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,79,2010-11-26,12193.31,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,81,2010-11-26,2467.78,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,82,2010-11-26,9660.56,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,85,2010-11-26,953.04,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,87,2010-11-26,13435.91,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,90,2010-11-26,3340.21,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,91,2010-11-26,875.1,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,92,2010-11-26,17247.81,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,95,2010-11-26,22835.96,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,96,2010-11-26,4962.81,True,B,125833,60.18,2.735,,,,,,215.2909028,6.56
9,1,2010-12-31,7820.01,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,2,2010-12-31,19739.33,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,3,2010-12-31,4750.41,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,4,2010-12-31,16401.97,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,5,2010-12-31,22508.43,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,6,2010-12-31,2059.88,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,7,2010-12-31,10460.13,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,8,2010-12-31,18775.99,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,9,2010-12-31,9048.44,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,10,2010-12-31,8987.31,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,11,2010-12-31,11537.03,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,12,2010-12-31,4125.78,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,13,2010-12-31,20624.82,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,14,2010-12-31,7496.04,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,16,2010-12-31,1306.44,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,17,2010-12-31,4549.16,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,18,2010-12-31,4691.71,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,19,2010-12-31,1693.31,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,20,2010-12-31,2169.65,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,21,2010-12-31,3195.87,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,22,2010-12-31,4830.51,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,23,2010-12-31,7147.8,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,24,2010-12-31,762.06,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,25,2010-12-31,3806.51,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,26,2010-12-31,2228.94,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,27,2010-12-31,734.9,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,28,2010-12-31,273.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,29,2010-12-31,1714.3,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,30,2010-12-31,1136.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,31,2010-12-31,883.7,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,32,2010-12-31,2954.82,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,33,2010-12-31,1440.44,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,34,2010-12-31,3415.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,35,2010-12-31,954.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,36,2010-12-31,342.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,38,2010-12-31,60294.64,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,40,2010-12-31,27616.44,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,41,2010-12-31,380.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,42,2010-12-31,2694.23,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,44,2010-12-31,1506.91,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,46,2010-12-31,11969.76,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,47,2010-12-31,34.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,52,2010-12-31,1274.4,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,54,2010-12-31,37.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,55,2010-12-31,13586.38,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,59,2010-12-31,864.38,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,60,2010-12-31,88.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,67,2010-12-31,3043.18,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,71,2010-12-31,879.06,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,72,2010-12-31,36669.95,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,74,2010-12-31,9559.24,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,79,2010-12-31,10733.12,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,80,2010-12-31,-15.0,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,81,2010-12-31,1744.21,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,82,2010-12-31,10915.81,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,85,2010-12-31,1110.91,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,87,2010-12-31,12715.82,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,90,2010-12-31,2440.94,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,91,2010-12-31,264.2,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,92,2010-12-31,10109.46,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,95,2010-12-31,21145.58,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,96,2010-12-31,3542.54,True,B,125833,45.92,2.943,,,,,,214.9268131,6.56
9,1,2011-02-11,17609.54,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,2,2011-02-11,24927.16,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,3,2011-02-11,5500.9,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,4,2011-02-11,17383.84,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,5,2011-02-11,25882.43,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,6,2011-02-11,2410.44,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,7,2011-02-11,9392.14,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,8,2011-02-11,20473.48,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,9,2011-02-11,5903.07,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,10,2011-02-11,12505.31,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,11,2011-02-11,12511.01,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,12,2011-02-11,4333.02,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,13,2011-02-11,22143.81,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,14,2011-02-11,6983.88,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,16,2011-02-11,3328.14,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,17,2011-02-11,4888.52,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,18,2011-02-11,8267.9,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,19,2011-02-11,3049.26,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,20,2011-02-11,2827.02,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,21,2011-02-11,3424.15,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,22,2011-02-11,4870.15,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,23,2011-02-11,9098.95,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,24,2011-02-11,2163.56,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,25,2011-02-11,10129.19,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,26,2011-02-11,5054.03,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,27,2011-02-11,973.81,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,28,2011-02-11,287.0,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,29,2011-02-11,2413.95,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,30,2011-02-11,1398.28,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,31,2011-02-11,1300.69,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,32,2011-02-11,6453.14,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,33,2011-02-11,2575.82,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,34,2011-02-11,6163.69,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,35,2011-02-11,1777.5,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,36,2011-02-11,237.5,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,38,2011-02-11,78847.35,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
9,40,2011-02-11,33012.07,True,B,125833,34.13,3.022,,,,,,216.49672900000002,6.416
